RecordID,MachineID,ProductCode,Shift,OperatorID,StartTime,EndTime,QuantityProduced,Defects,Temperature,Pressure,Status,ProcessedFlag
4940,MCH001,PRD1002,A,OP153,11:56.0,11:56.0,991,13,71.45,1.13,Completed,1
4941,MCH002,PRD1004,C,OP124,39:31.0,39:31.0,556,15,83.4,1.14,Completed,1
4942,MCH002,PRD1001,A,OP222,03:55.0,03:55.0,440,13,88.01,1.25,Completed,1
4943,MCH001,PRD1004,B,OP250,09:38.0,09:38.0,581,17,84.85,1.02,Completed,1
4944,MCH002,PRD1003,C,OP257,50:31.0,50:31.0,470,9,80.2,1.33,Completed,1
4945,MCH001,PRD1003,A,OP130,58:10.0,58:10.0,927,20,86.03,1.14,Completed,1
4946,MCH002,PRD1001,A,OP116,32:20.0,32:20.0,563,19,81.11,1.12,Completed,1
4947,MCH002,PRD1002,B,OP211,45:20.0,45:20.0,899,16,71.03,1.3,Completed,1
4948,MCH001,PRD1004,A,OP193,24:14.0,24:14.0,690,9,73.86,1.07,Completed,1
4949,MCH002,PRD1003,B,OP139,31:25.0,31:25.0,524,9,74,1.19,Completed,1
4950,MCH002,PRD1002,B,OP149,46:19.0,46:19.0,429,3,75.62,1.13,Completed,1
4951,MCH003,PRD1002,C,OP203,57:37.0,57:37.0,425,11,81.7,1.28,Completed,1
4952,MCH003,PRD1003,C,OP290,00:43.0,00:43.0,462,15,88.47,1.2,Completed,1
4953,MCH003,PRD1005,B,OP136,02:12.0,02:12.0,902,20,88.48,1.24,Completed,1
4954,MCH001,PRD1001,A,OP143,54:44.0,54:44.0,931,6,82.75,1.08,Completed,1
4955,MCH002,PRD1003,A,OP123,11:52.0,11:52.0,421,15,73.81,1.46,Completed,1
4956,MCH002,PRD1005,C,OP207,33:23.0,33:23.0,501,6,84.69,1.1,Completed,1
4957,MCH003,PRD1002,B,OP183,30:32.0,30:32.0,910,20,82.53,1.01,Completed,1
4958,MCH003,PRD1001,B,OP131,23:44.0,23:44.0,880,4,84.47,1.06,Completed,1
4959,MCH001,PRD1002,A,OP102,39:06.0,39:06.0,911,4,75.54,1.31,Completed,1
4960,MCH002,PRD1001,A,OP175,43:15.0,43:15.0,783,15,82.7,1.26,Completed,1
4961,MCH002,PRD1005,A,OP111,15:04.0,15:04.0,565,7,72.86,1.4,Completed,1
4962,MCH003,PRD1003,B,OP242,42:21.0,42:21.0,508,7,73.57,1.26,Completed,1
4963,MCH003,PRD1004,B,OP284,36:07.0,36:07.0,641,2,70.93,1.02,Completed,1
4964,MCH003,PRD1002,B,OP232,18:31.0,18:31.0,822,17,86.69,1.18,Completed,1
4965,MCH001,PRD1001,A,OP290,34:11.0,34:11.0,421,19,71.91,1.07,Completed,1
4966,MCH002,PRD1004,B,OP185,08:19.0,08:19.0,857,5,87.66,1.37,Completed,1
4967,MCH001,PRD1005,C,OP130,46:38.0,46:38.0,859,13,75.84,1.48,Completed,1
4968,MCH003,PRD1001,B,OP125,13:16.0,13:16.0,838,16,83.43,1.3,Completed,1
4969,MCH003,PRD1003,A,OP118,57:50.0,57:50.0,770,17,79.12,1.12,Completed,1
4970,MCH001,PRD1003,B,OP160,27:40.0,27:40.0,641,8,79.99,1.31,Completed,1
4971,MCH001,PRD1005,C,OP283,26:01.0,26:01.0,846,17,72.07,1.15,Completed,1
4972,MCH001,PRD1001,A,OP250,12:30.0,12:30.0,842,10,73.08,1.11,Completed,1
4973,MCH001,PRD1001,A,OP169,45:13.0,45:13.0,792,12,81.99,1.41,Completed,1
4974,MCH002,PRD1001,B,OP122,22:27.0,22:27.0,597,7,87.16,1.4,Completed,1
4975,MCH001,PRD1004,B,OP207,10:25.0,10:25.0,640,6,89.56,1.35,Completed,1
4976,MCH003,PRD1002,B,OP114,30:30.0,30:30.0,683,10,87.32,1.08,Completed,1
4977,MCH003,PRD1004,C,OP160,07:07.0,07:07.0,559,15,73.6,1.27,Completed,1
4978,MCH002,PRD1002,A,OP157,31:17.0,31:17.0,733,10,83.94,1.5,Completed,1
4979,MCH003,PRD1005,B,OP119,05:41.0,05:41.0,779,17,75.35,1.32,Completed,1
4980,MCH003,PRD1002,C,OP137,04:53.0,04:53.0,421,15,75.19,1.03,Completed,1
4981,MCH002,PRD1002,C,OP101,12:57.0,12:57.0,990,6,77.74,1.27,Completed,1
4982,MCH001,PRD1001,B,OP283,36:25.0,36:25.0,934,20,80.8,1.16,Completed,1
4983,MCH003,PRD1003,C,OP117,13:30.0,13:30.0,542,16,88.91,1.4,Completed,1
4984,MCH002,PRD1002,B,OP147,34:23.0,34:23.0,515,10,86.37,1.02,Completed,1
4985,MCH001,PRD1004,C,OP236,48:34.0,48:34.0,703,17,87.36,1.49,Completed,1
4986,MCH001,PRD1005,B,OP269,48:36.0,48:36.0,408,13,86.5,1.25,Completed,1
4987,MCH001,PRD1004,C,OP109,35:32.0,35:32.0,694,13,77.41,1.33,Completed,1
4988,MCH002,PRD1005,B,OP243,01:58.0,01:58.0,800,4,72.32,1.33,Completed,1
4989,MCH001,PRD1002,A,OP201,19:45.0,19:45.0,860,9,71.91,1.01,Completed,1
4990,MCH001,PRD1005,B,OP104,56:23.0,56:23.0,615,9,88.88,1.39,Completed,1
4991,MCH001,PRD1005,B,OP238,32:59.0,32:59.0,758,20,77.86,1.37,Completed,1
4992,MCH001,PRD1003,B,OP115,28:28.0,28:28.0,841,15,77.03,1.43,Completed,1
4993,MCH001,PRD1002,B,OP264,03:41.0,03:41.0,451,20,76.53,1.49,Completed,1
4994,MCH003,PRD1005,B,OP101,21:11.0,21:11.0,529,5,80.77,1.36,Completed,1
4995,MCH001,PRD1003,A,OP158,28:09.0,28:09.0,550,6,75.75,1.46,Completed,1
4996,MCH003,PRD1001,C,OP160,20:41.0,20:41.0,659,6,71.72,1.11,Completed,1
4997,MCH003,PRD1005,A,OP178,22:10.0,22:10.0,778,3,77.86,1.46,Completed,1
4998,MCH002,PRD1004,A,OP237,58:01.0,58:01.0,899,13,88.67,1.4,Completed,1
4999,MCH002,PRD1005,C,OP220,20:13.0,20:13.0,641,5,78.38,1.3,Completed,1
5000,MCH003,PRD1003,C,OP242,43:03.0,43:03.0,959,17,75.24,1.09,Completed,1
5001,MCH001,PRD1003,A,OP269,18:42.0,18:42.0,678,0,84.92,1.07,Completed,1
5002,MCH003,PRD1001,B,OP114,48:16.0,48:16.0,919,11,73.54,1.09,Completed,1
5003,MCH001,PRD1001,C,OP166,16:48.0,16:48.0,822,2,78.66,1.3,Completed,1
5004,MCH002,PRD1002,A,OP229,41:44.0,41:44.0,486,10,84.6,1.12,Completed,1
5005,MCH002,PRD1004,C,OP147,34:09.0,34:09.0,922,8,73.66,1.18,Completed,1
5006,MCH002,PRD1001,C,OP297,20:11.0,20:11.0,888,18,77.85,1.33,Completed,1
5007,MCH003,PRD1002,A,OP236,02:30.0,02:30.0,675,13,81.32,1.2,Completed,1
5008,MCH002,PRD1002,C,OP207,51:23.0,51:23.0,565,4,80.24,1.16,Completed,1
5009,MCH002,PRD1002,B,OP206,43:23.0,43:23.0,852,7,79.94,1.06,Completed,1
5010,MCH002,PRD1001,A,OP298,15:52.0,15:52.0,488,19,89.36,1.29,Completed,1
5011,MCH002,PRD1004,B,OP195,59:45.0,59:45.0,598,8,89.63,1.21,Completed,1
5012,MCH003,PRD1004,A,OP185,29:15.0,29:15.0,867,19,89.36,1.26,Completed,1
5013,MCH002,PRD1001,A,OP278,54:24.0,54:24.0,445,12,77.21,1.5,Completed,1
5014,MCH002,PRD1003,A,OP138,37:03.0,37:03.0,867,6,83.72,1.38,Completed,1
5015,MCH001,PRD1004,B,OP247,02:16.0,02:16.0,539,5,70.87,1.1,Completed,1
5016,MCH003,PRD1004,A,OP112,12:39.0,12:39.0,585,6,77.49,1.02,Completed,1
5017,MCH003,PRD1005,C,OP138,21:50.0,21:50.0,919,3,72.03,1.3,Completed,1
5018,MCH001,PRD1001,A,OP178,08:21.0,08:21.0,616,3,89.7,1.17,Completed,1
5019,MCH001,PRD1004,B,OP134,57:44.0,57:44.0,571,10,71.91,1.05,Completed,1
5020,MCH001,PRD1002,B,OP155,41:11.0,41:11.0,907,1,82.53,1.46,Completed,1
5021,MCH002,PRD1005,C,OP155,45:04.0,45:04.0,954,1,74.48,1.13,Completed,1
5022,MCH003,PRD1001,A,OP168,27:09.0,27:09.0,932,12,84.61,1.03,Completed,1
5023,MCH003,PRD1004,C,OP230,06:29.0,06:29.0,999,17,74.58,1.5,Completed,1
5024,MCH002,PRD1002,C,OP203,14:07.0,14:07.0,918,15,89.16,1.43,Completed,1
5025,MCH001,PRD1005,A,OP285,34:20.0,34:20.0,529,13,70.16,1.09,Completed,1
5026,MCH002,PRD1003,C,OP127,48:30.0,48:30.0,472,4,81.91,1.41,Completed,1
5027,MCH003,PRD1002,A,OP287,38:57.0,38:57.0,601,18,74.44,1.16,Completed,1
5028,MCH001,PRD1004,A,OP130,27:38.0,27:38.0,1000,12,74.21,1.27,Completed,1
5029,MCH003,PRD1003,B,OP276,43:06.0,43:06.0,807,12,83.7,1.48,Completed,1
5030,MCH002,PRD1002,B,OP240,07:21.0,07:21.0,782,14,70.98,1.22,Completed,1
5031,MCH003,PRD1001,C,OP275,33:25.0,33:25.0,731,8,83.52,1.27,Completed,1
5032,MCH002,PRD1003,A,OP256,29:32.0,29:32.0,466,16,79.83,1.37,Completed,1
5033,MCH001,PRD1002,B,OP180,21:21.0,21:21.0,893,1,86.79,1.46,Completed,1
5034,MCH002,PRD1002,A,OP128,16:16.0,16:16.0,500,9,89.23,1.29,Completed,1
5035,MCH003,PRD1001,C,OP246,01:45.0,01:45.0,922,12,76.36,1.31,Completed,1
5036,MCH002,PRD1001,B,OP202,37:42.0,37:42.0,839,20,83.26,1.02,Completed,1
5037,MCH001,PRD1003,C,OP262,34:22.0,34:22.0,922,19,79.99,1.37,Completed,1
5038,MCH003,PRD1003,C,OP263,05:53.0,05:53.0,447,2,70.38,1.26,Completed,1
5039,MCH002,PRD1001,A,OP110,20:46.0,20:46.0,965,8,74.54,1.23,Completed,1
5040,MCH002,PRD1004,B,OP117,27:21.0,27:21.0,747,9,84.5,1.09,Completed,1
5041,MCH001,PRD1005,A,OP174,52:30.0,52:30.0,410,11,76.95,1.27,Completed,1
5042,MCH001,PRD1001,C,OP243,10:35.0,10:35.0,805,6,77.54,1.15,Completed,1
5043,MCH002,PRD1004,A,OP195,10:07.0,10:07.0,534,7,72.13,1.18,Completed,1
5044,MCH001,PRD1001,A,OP192,22:39.0,22:39.0,545,13,84.47,1.01,Completed,1
5045,MCH002,PRD1002,A,OP101,16:36.0,16:36.0,434,14,86.8,1.43,Completed,1
5046,MCH002,PRD1002,A,OP150,32:07.0,32:07.0,447,13,72.59,1.23,Completed,1
5047,MCH001,PRD1002,B,OP265,46:44.0,46:44.0,432,8,83.79,1.06,Completed,1
5048,MCH001,PRD1003,B,OP106,37:35.0,37:35.0,693,12,84.25,1.29,Completed,1
5049,MCH002,PRD1002,B,OP159,00:55.0,00:55.0,863,20,73.79,1.25,Completed,1
5050,MCH002,PRD1004,A,OP232,14:58.0,14:58.0,858,12,70.81,1.39,Completed,1
5051,MCH003,PRD1004,B,OP175,38:14.0,38:14.0,844,19,85.94,1.34,Completed,1
5052,MCH002,PRD1002,A,OP206,59:39.0,59:39.0,708,10,76.14,1.26,Completed,1
5053,MCH001,PRD1004,C,OP276,30:43.0,30:43.0,588,14,79.38,1.21,Completed,1
5054,MCH002,PRD1005,B,OP267,04:43.0,04:43.0,896,10,78.4,1.1,Completed,1
5055,MCH002,PRD1004,C,OP223,42:23.0,42:23.0,798,12,76.49,1.32,Completed,1
5056,MCH001,PRD1002,A,OP300,47:08.0,47:08.0,942,11,75.31,1.26,Completed,1
5057,MCH001,PRD1005,B,OP145,30:14.0,30:14.0,924,10,89.59,1.32,Completed,1
5058,MCH003,PRD1003,B,OP269,06:16.0,06:16.0,879,17,87.67,1.19,Completed,1
5059,MCH003,PRD1001,A,OP237,20:01.0,20:01.0,785,17,78.02,1.21,Completed,1
5060,MCH002,PRD1001,B,OP150,49:17.0,49:17.0,763,6,82.16,1.31,Completed,1
5061,MCH002,PRD1004,C,OP279,44:57.0,44:57.0,470,15,77.5,1.1,Completed,1
5062,MCH001,PRD1001,B,OP243,15:55.0,15:55.0,515,18,73.69,1.35,Completed,1
5063,MCH002,PRD1003,B,OP159,12:09.0,12:09.0,691,12,80.81,1.4,Completed,1
5064,MCH001,PRD1005,C,OP109,42:11.0,42:11.0,559,7,82.49,1.29,Completed,1
5065,MCH001,PRD1004,B,OP239,21:00.0,21:00.0,488,2,77.52,1.14,Completed,1
5066,MCH001,PRD1004,C,OP230,07:41.0,07:41.0,400,6,75.4,1.33,Completed,1
5067,MCH002,PRD1002,C,OP196,10:02.0,10:02.0,417,14,81.06,1.25,Completed,1
5068,MCH001,PRD1004,B,OP151,01:02.0,01:02.0,467,5,86.24,1.03,Completed,1
5069,MCH003,PRD1003,B,OP141,11:48.0,11:48.0,411,16,71.79,1.39,Completed,1
5070,MCH003,PRD1003,C,OP283,25:37.0,25:37.0,716,18,83.45,1.22,Completed,1
5071,MCH003,PRD1003,A,OP235,22:34.0,22:34.0,467,17,76.91,1.43,Completed,1
5072,MCH001,PRD1005,A,OP129,37:22.0,37:22.0,649,4,83.15,1.49,Completed,1
5073,MCH003,PRD1002,A,OP248,00:17.0,00:17.0,531,19,82.47,1.3,Completed,1
5074,MCH003,PRD1002,C,OP229,29:08.0,29:08.0,678,5,70.51,1.37,Completed,1
5075,MCH002,PRD1002,A,OP259,26:11.0,26:11.0,955,10,78.75,1.42,Completed,1
5076,MCH003,PRD1001,C,OP174,24:00.0,24:00.0,432,8,72.98,1.2,Completed,1
5077,MCH003,PRD1003,B,OP165,19:49.0,19:49.0,698,9,76.94,1.15,Completed,1
5078,MCH002,PRD1003,B,OP235,17:59.0,17:59.0,710,12,75.98,1.3,Completed,1
5079,MCH002,PRD1004,B,OP291,34:44.0,34:44.0,464,10,87.62,1.14,Completed,1
5080,MCH001,PRD1005,C,OP199,24:44.0,24:44.0,596,0,89.14,1.36,Completed,1
5081,MCH002,PRD1001,A,OP188,36:03.0,36:03.0,804,16,79.77,1.3,Completed,1
5082,MCH003,PRD1003,A,OP102,51:40.0,51:40.0,765,7,86.3,1.27,Completed,1
5083,MCH001,PRD1002,B,OP263,30:04.0,30:04.0,694,15,77.3,1.36,Completed,1
5084,MCH001,PRD1005,C,OP105,50:25.0,50:25.0,687,6,70.5,1.1,Completed,1
5085,MCH003,PRD1002,C,OP267,07:35.0,07:35.0,700,14,75.03,1.17,Completed,1
5086,MCH002,PRD1001,A,OP124,00:38.0,00:38.0,996,4,83.98,1.34,Completed,1
5087,MCH001,PRD1003,B,OP263,07:06.0,07:06.0,666,3,87.39,1.44,Completed,1
5088,MCH003,PRD1004,A,OP107,12:20.0,12:20.0,610,4,77.35,1.01,Completed,1
5089,MCH002,PRD1001,A,OP157,42:54.0,42:54.0,519,10,75.81,1.13,Completed,1
5090,MCH001,PRD1004,A,OP117,30:27.0,30:27.0,419,2,78.59,1.27,Completed,1
5091,MCH002,PRD1004,B,OP172,41:47.0,41:47.0,678,6,76.08,1.17,Completed,1
5092,MCH001,PRD1005,B,OP253,50:41.0,50:41.0,957,13,83.69,1.38,Completed,1
5093,MCH002,PRD1005,C,OP129,13:46.0,13:46.0,515,16,85.37,1.48,Completed,1
5094,MCH003,PRD1003,B,OP165,28:03.0,28:03.0,509,4,86.47,1.25,Completed,1
5095,MCH001,PRD1004,A,OP265,16:09.0,16:09.0,453,12,86.53,1.06,Completed,1
5096,MCH002,PRD1003,B,OP157,17:09.0,17:09.0,975,10,71.43,1.41,Completed,1
5097,MCH002,PRD1002,A,OP187,42:09.0,42:09.0,881,13,85.84,1.09,Completed,1
5098,MCH002,PRD1002,A,OP296,49:49.0,49:49.0,836,11,85.16,1.27,Completed,1
5099,MCH003,PRD1003,A,OP141,26:20.0,26:20.0,504,2,80.4,1.35,Completed,1
5100,MCH002,PRD1003,B,OP191,18:56.0,18:56.0,610,9,75.6,1.46,Completed,1
5101,MCH001,PRD1005,C,OP188,41:34.0,41:34.0,946,8,70.67,1.01,Completed,1
5102,MCH002,PRD1003,A,OP188,47:40.0,47:40.0,500,9,84.54,1.28,Completed,1
5103,MCH003,PRD1001,A,OP267,58:29.0,58:29.0,508,20,85.48,1.33,Completed,1
5104,MCH003,PRD1001,C,OP170,50:19.0,50:19.0,631,9,79.19,1.06,Completed,1
5105,MCH002,PRD1005,C,OP109,00:20.0,00:20.0,634,1,71.94,1.1,Completed,1
5106,MCH002,PRD1004,B,OP129,23:04.0,23:04.0,906,4,78.12,1.18,Completed,1
5107,MCH003,PRD1003,A,OP237,10:51.0,10:51.0,885,5,81.21,1.01,Completed,1
5108,MCH003,PRD1004,B,OP194,39:01.0,39:01.0,962,15,81.75,1.25,Completed,1
5109,MCH003,PRD1002,A,OP123,38:34.0,38:34.0,871,10,85.99,1.07,Completed,1
5110,MCH003,PRD1005,A,OP192,30:50.0,30:50.0,780,1,88.49,1.17,Completed,1
5111,MCH003,PRD1004,A,OP180,20:13.0,20:13.0,468,16,74.12,1.22,Completed,1
5112,MCH001,PRD1005,C,OP222,46:37.0,46:37.0,768,10,70.53,1.16,Completed,1
5113,MCH002,PRD1003,C,OP102,42:33.0,42:33.0,808,16,76.94,1.37,Completed,1
5114,MCH001,PRD1001,A,OP149,11:36.0,11:36.0,404,20,81.04,1.49,Completed,1
5115,MCH002,PRD1005,A,OP131,28:09.0,28:09.0,657,16,85.16,1.08,Completed,1
5116,MCH003,PRD1001,C,OP260,33:41.0,33:41.0,968,16,83.74,1.09,Completed,1
5117,MCH001,PRD1002,C,OP112,20:20.0,20:20.0,506,20,72.77,1.48,Completed,1
5118,MCH002,PRD1003,B,OP205,06:42.0,06:42.0,657,12,88.84,1.08,Completed,1
5119,MCH001,PRD1003,B,OP120,16:01.0,16:01.0,963,17,78.99,1.39,Completed,1
5120,MCH001,PRD1004,B,OP108,09:54.0,09:54.0,638,11,76.04,1.08,Completed,1
5121,MCH001,PRD1003,B,OP171,31:24.0,31:24.0,547,8,85.16,1.25,Completed,1
5122,MCH002,PRD1003,B,OP172,18:20.0,18:20.0,847,11,88.83,1.09,Completed,1
5123,MCH001,PRD1004,B,OP236,15:33.0,15:33.0,591,16,71.53,1.16,Completed,1
5124,MCH001,PRD1005,B,OP107,41:28.0,41:28.0,610,2,76.91,1.38,Completed,1
5125,MCH001,PRD1003,C,OP180,40:00.0,40:00.0,666,0,77.27,1.36,Completed,1
5126,MCH003,PRD1004,A,OP132,26:31.0,26:31.0,438,18,85.12,1.14,Completed,1
5127,MCH002,PRD1003,B,OP235,39:35.0,39:35.0,719,17,70.93,1.28,Completed,1
5128,MCH003,PRD1003,C,OP247,34:27.0,34:27.0,414,10,74.91,1.09,Completed,1
5129,MCH003,PRD1002,B,OP168,04:59.0,04:59.0,838,14,77.4,1.06,Completed,1
5130,MCH003,PRD1004,A,OP179,22:35.0,22:35.0,685,19,87.03,1.16,Completed,1
5131,MCH002,PRD1002,C,OP104,05:31.0,05:31.0,403,15,83.22,1.49,Completed,1
5132,MCH001,PRD1002,C,OP220,18:36.0,18:36.0,416,17,73.88,1,Completed,1
5133,MCH003,PRD1004,B,OP276,41:00.0,41:00.0,502,2,71.49,1.29,Completed,1
5134,MCH003,PRD1001,A,OP141,38:38.0,38:38.0,880,1,84.89,1.24,Completed,1
5135,MCH002,PRD1004,B,OP134,14:05.0,14:05.0,534,4,74.19,1.4,Completed,1
5136,MCH002,PRD1004,C,OP216,26:10.0,26:10.0,737,11,70.08,1.27,Completed,1
5137,MCH003,PRD1005,A,OP164,29:47.0,29:47.0,809,2,80.71,1.31,Completed,1
5138,MCH002,PRD1001,B,OP147,06:20.0,06:20.0,693,16,70.4,1.18,Completed,1
5139,MCH003,PRD1002,C,OP147,47:04.0,47:04.0,694,18,71.01,1.19,Completed,1
5140,MCH001,PRD1004,C,OP232,54:47.0,54:47.0,580,2,76.58,1.34,Completed,1
5141,MCH002,PRD1004,C,OP247,11:02.0,11:02.0,565,6,89.95,1.08,Completed,1
5142,MCH002,PRD1003,A,OP263,10:08.0,10:08.0,401,10,74.34,1.43,Completed,1
5143,MCH003,PRD1003,B,OP224,31:31.0,31:31.0,828,17,74.14,1.4,Completed,1
5144,MCH002,PRD1001,C,OP258,19:31.0,19:31.0,764,4,77.1,1.05,Completed,1
5145,MCH002,PRD1004,B,OP127,43:31.0,43:31.0,510,16,85.47,1.28,Completed,1
5146,MCH001,PRD1003,A,OP165,01:09.0,01:09.0,697,4,86.59,1.35,Completed,1
5147,MCH002,PRD1002,B,OP127,03:53.0,03:53.0,852,5,74.36,1.44,Completed,1
5148,MCH001,PRD1005,C,OP168,23:18.0,23:18.0,514,18,73.95,1.33,Completed,1
5149,MCH002,PRD1001,B,OP129,19:57.0,19:57.0,607,4,70.09,1.09,Completed,1
5150,MCH002,PRD1002,B,OP205,16:54.0,16:54.0,517,6,87.89,1.48,Completed,1
5151,MCH003,PRD1003,A,OP145,07:17.0,07:17.0,836,19,74.09,1.27,Completed,1
5152,MCH001,PRD1002,A,OP174,59:55.0,59:55.0,921,12,84.23,1.29,Completed,1
5153,MCH002,PRD1002,B,OP103,46:17.0,46:17.0,995,12,89.25,1.4,Completed,1
5154,MCH002,PRD1002,A,OP127,22:04.0,22:04.0,474,10,80.61,1.15,Completed,1
5155,MCH002,PRD1003,A,OP234,46:32.0,46:32.0,939,7,78.88,1.11,Completed,1
5156,MCH002,PRD1005,A,OP292,12:05.0,12:05.0,535,14,86.44,1.43,Completed,1
5157,MCH001,PRD1002,C,OP150,21:11.0,21:11.0,873,14,85.18,1.26,Completed,1
5158,MCH003,PRD1001,B,OP161,00:18.0,00:18.0,896,3,79.02,1.03,Completed,1
5159,MCH003,PRD1005,C,OP178,04:25.0,04:25.0,814,14,72.66,1.03,Completed,1
5160,MCH002,PRD1002,B,OP228,04:34.0,04:34.0,838,12,75.15,1.49,Completed,1
5161,MCH001,PRD1003,A,OP269,08:41.0,08:41.0,410,17,89.01,1.33,Completed,1
5162,MCH001,PRD1004,C,OP120,24:25.0,24:25.0,879,9,71.88,1.13,Completed,1
5163,MCH003,PRD1004,B,OP112,21:56.0,21:56.0,975,20,70.55,1.43,Completed,1
5164,MCH003,PRD1004,A,OP253,33:18.0,33:18.0,731,8,86.99,1.03,Completed,1
5165,MCH001,PRD1003,B,OP179,46:22.0,46:22.0,848,1,81.15,1.19,Completed,1
5166,MCH001,PRD1004,A,OP132,20:42.0,20:42.0,676,12,77.5,1.07,Completed,1
5167,MCH001,PRD1003,A,OP174,29:16.0,29:16.0,700,10,83.72,1.35,Completed,1
5168,MCH001,PRD1004,B,OP284,15:50.0,15:50.0,790,16,80.04,1.39,Completed,1
5169,MCH003,PRD1005,A,OP197,12:25.0,12:25.0,509,20,77.88,1.38,Completed,1
5170,MCH002,PRD1002,A,OP264,54:09.0,54:09.0,743,1,70.62,1.09,Completed,1
5171,MCH003,PRD1003,A,OP108,00:01.0,00:01.0,599,11,84.06,1.17,Completed,1
5172,MCH002,PRD1005,C,OP193,03:16.0,03:16.0,413,19,81.71,1.49,Completed,1
5173,MCH003,PRD1002,B,OP148,06:56.0,06:56.0,673,16,87.96,1.23,Completed,1
5174,MCH001,PRD1004,C,OP297,42:24.0,42:24.0,760,11,74.76,1.12,Completed,1
5175,MCH001,PRD1005,C,OP155,43:16.0,43:16.0,501,1,76.77,1.26,Completed,1
5176,MCH001,PRD1001,B,OP270,01:34.0,01:34.0,618,6,87.51,1.06,Completed,1
5177,MCH001,PRD1001,A,OP209,59:21.0,59:21.0,418,20,72.81,1.42,Completed,1
5178,MCH002,PRD1003,A,OP123,24:54.0,24:54.0,637,16,83.77,1.32,Completed,1
5179,MCH002,PRD1005,B,OP136,10:03.0,10:03.0,563,11,72.35,1.19,Completed,1
5180,MCH002,PRD1003,C,OP258,54:37.0,54:37.0,812,7,70.91,1.28,Completed,1
5181,MCH003,PRD1002,C,OP208,56:19.0,56:19.0,961,20,82.41,1.38,Completed,1
5182,MCH001,PRD1005,B,OP211,15:57.0,15:57.0,846,5,88.05,1.49,Completed,1
5183,MCH003,PRD1004,C,OP106,23:59.0,23:59.0,857,6,79.98,1.04,Completed,1
5184,MCH001,PRD1003,C,OP187,24:49.0,24:49.0,670,18,80.95,1.19,Completed,1
5185,MCH002,PRD1001,B,OP242,07:45.0,07:45.0,523,14,87.01,1.22,Completed,1
5186,MCH002,PRD1001,C,OP184,24:41.0,24:41.0,555,19,73.05,1.3,Completed,1
5187,MCH001,PRD1003,A,OP295,15:16.0,15:16.0,561,17,81.62,1.3,Completed,1
5188,MCH001,PRD1001,B,OP156,02:47.0,02:47.0,768,1,85.8,1.38,Completed,1
5189,MCH003,PRD1001,A,OP210,27:14.0,27:14.0,729,4,87.69,1.19,Completed,1
5190,MCH003,PRD1004,B,OP193,07:07.0,07:07.0,711,20,79.81,1.34,Completed,1
5191,MCH003,PRD1001,C,OP109,12:33.0,12:33.0,485,6,77.29,1.46,Completed,1
5192,MCH001,PRD1004,C,OP133,39:31.0,39:31.0,589,17,77.23,1.44,Completed,1
5193,MCH001,PRD1002,A,OP119,53:26.0,53:26.0,613,20,77.11,1.18,Completed,1
5194,MCH001,PRD1003,C,OP136,39:18.0,39:18.0,503,4,78.02,1.41,Completed,1
5195,MCH003,PRD1001,C,OP278,00:45.0,00:45.0,639,5,89.29,1.02,Completed,1
5196,MCH002,PRD1001,C,OP265,06:05.0,06:05.0,842,15,87.31,1.13,Completed,1
5197,MCH003,PRD1004,B,OP126,28:05.0,28:05.0,955,13,82.84,1.23,Completed,1
5198,MCH001,PRD1004,A,OP230,01:50.0,01:50.0,736,1,73.9,1.29,Completed,1
5199,MCH003,PRD1004,A,OP206,04:56.0,04:56.0,931,16,78.23,1.04,Completed,1
5200,MCH002,PRD1003,A,OP255,16:20.0,16:20.0,665,5,89.09,1.38,Completed,1
5201,MCH002,PRD1001,C,OP123,50:43.0,50:43.0,624,18,79.56,1.24,Completed,1
5202,MCH002,PRD1003,C,OP211,50:56.0,50:56.0,563,8,75.49,1.32,Completed,1
5203,MCH001,PRD1002,C,OP262,13:01.0,13:01.0,684,17,87.71,1.31,Completed,1
5204,MCH001,PRD1002,C,OP136,52:54.0,52:54.0,568,0,87.91,1.5,Completed,1
5205,MCH003,PRD1003,C,OP283,53:42.0,53:42.0,902,8,71.58,1.12,Completed,1
5206,MCH003,PRD1001,C,OP118,41:05.0,41:05.0,640,1,70.04,1.32,Completed,1
5207,MCH002,PRD1003,B,OP297,20:34.0,20:34.0,849,17,73.86,1.12,Completed,1
5208,MCH001,PRD1002,A,OP200,18:28.0,18:28.0,496,15,75.09,1.33,Completed,1
5209,MCH001,PRD1005,A,OP234,30:04.0,30:04.0,973,12,76.87,1.48,Completed,1
5210,MCH002,PRD1003,A,OP151,40:29.0,40:29.0,772,8,74.46,1.11,Completed,1
5211,MCH001,PRD1005,C,OP182,18:09.0,18:09.0,859,10,78.82,1.03,Completed,1
5212,MCH003,PRD1002,C,OP156,34:53.0,34:53.0,958,7,74.17,1.22,Completed,1
5213,MCH002,PRD1003,C,OP139,00:25.0,00:25.0,750,16,87.36,1.16,Completed,1
5214,MCH003,PRD1005,A,OP264,55:49.0,55:49.0,651,10,77.97,1.02,Completed,1
5215,MCH001,PRD1004,C,OP175,39:27.0,39:27.0,438,5,79.99,1.28,Completed,1
5216,MCH001,PRD1005,C,OP281,45:35.0,45:35.0,428,11,78.62,1.04,Completed,1
5217,MCH001,PRD1003,B,OP136,47:46.0,47:46.0,821,17,80.86,1.22,Completed,1
